Date,ABEV3,B3SA3,BBAS3,BBDC4,BBSE3,BPAC11,ELET3,EMBR3,ENEV3,EQTL3,GGBR4,ITSA4,ITUB4,JBSS3,PETR3,PRIO3,RAIL3,RENT3,SUZB3,VALE3,BNB,BTC,ETH,USDT,XRP,IMA-B5,IMA-B5MAIS,IMA-S,IRFM-1,IRFM-1MAIS
2018-04-04,19.29,7.73,12.99,18.97,17.12,5.24,21.09,21.18,3.41,13.96,8.4,6.65,17.61,8.56,22.42,1.07,12.44,27.42,35.33,30.1,40.647090000000006,22666.8281,1260.62572,3.3296658,1.6352048000000001,5365.944618,6656.881354,4209.398741,10002.914855,12343.840677
2018-04-05,19.16,7.9,13.36,19.03,17.41,5.24,21.8,21.66,3.42,14.11,8.96,6.63,17.65,8.4,23.03,1.05,13.09,27.09,35.93,30.59,41.765311000000004,22678.3298,1275.7647279999999,3.34590634,1.63617027,5374.093413,6687.685962,4210.438439,10005.497907,12380.519888
2018-04-06,18.54,7.92,13.19,18.97,17.27,5.21,19.8,21.54,3.44,13.9,8.83,6.58,17.74,8.56,23.27,1.07,13.6,27.05,37.4,30.23,41.302714,22316.60427,1246.391933,3.37058445,1.59652171,5372.639023,6668.43265,4211.476336,10006.849825,12358.648259
2018-04-09,18.57,7.74,12.71,18.25,17.21,5.2,17.91,20.89,3.41,13.82,8.65,6.45,17.34,8.46,22.6,1.02,13.54,26.86,36.39,30.38,40.614156,23185.281529999997,1364.232235,3.42246057,1.66388129,5374.388839,6661.839777,4212.512623,10008.112955,12351.620858
2018-04-10,18.98,7.76,12.56,18.41,17.33,5.24,18.55,22.29,3.42,14.01,8.83,6.48,17.43,8.43,23.49,1.07,13.75,27.6,36.2,31.72,41.177096,23365.95676,1416.144415,3.4124495700000006,1.67537605,5374.635799,6657.00133,4213.548349,10010.266898,12353.729555
2018-04-11,19.02,7.84,12.66,18.84,17.07,5.23,18.23,23.18,3.44,13.92,8.77,6.47,17.72,8.64,24.03,1.03,14.05,27.45,35.14,31.58,41.49282,23485.948140000004,1451.034276,3.37373734,1.8223106800000002,5378.370253,6685.415913,4214.588304,10013.062204,12373.715117
2018-04-12,18.57,7.94,12.63,18.5,16.94,5.18,18.81,22.91,3.46,13.9,9.0,6.58,17.87,8.78,24.07,1.05,14.09,27.54,35.78,31.7,44.258828,27048.72984,1685.8279719999998,3.41205876,2.18871336,5381.727348,6712.603701,4215.622247,10017.366083,12393.678215
2018-04-13,18.55,7.8,12.2,18.09,16.9,5.13,18.75,22.96,3.42,13.84,8.98,6.43,17.46,8.58,23.42,1.03,13.97,27.5,35.68,31.82,46.162780000000005,26990.6828,1688.68856,3.4233688,2.1924754,5379.758154,6699.622911,4216.659906,10019.86711,12384.130012
2018-04-16,18.33,7.49,11.77,17.7,16.76,5.12,18.08,22.59,3.42,13.58,8.95,6.32,17.2,8.44,22.59,1.03,13.85,27.05,36.29,31.51,41.815593,27592.137,1749.9637619999999,3.4194419099999998,2.27199195,5380.584548,6711.942812,4217.675003,10022.16168,12401.289659
2018-04-17,18.43,7.58,12.05,17.92,16.8,5.14,18.03,22.89,3.4,13.71,9.19,6.43,17.48,8.49,23.01,1.05,13.94,27.07,37.3,32.49,39.999354,26945.391059999998,1714.418649,3.40539645,2.2326726299999997,5381.491421,6715.086999,4218.718557,10024.812115,12415.046012
2018-04-18,18.62,7.75,12.33,18.52,17.18,5.12,18.29,22.69,3.39,13.86,9.49,6.56,17.82,8.66,23.76,1.2,14.15,27.69,36.77,33.59,41.57646,27644.627679999998,1776.8359319999997,3.38053802,2.40906854,5387.027719,6734.654079,4219.750306,10028.156168,12442.231811
2018-04-19,18.74,7.69,12.33,18.49,16.94,5.16,18.39,22.66,3.36,13.58,9.4,6.46,17.65,8.56,24.05,1.14,14.05,27.72,36.75,33.83,41.835625,28085.085,1922.3723750000001,3.38919375,2.6524125,5386.664268,6723.87821,4220.785901,10029.383042,12434.329392
2018-04-20,18.68,7.59,12.2,18.23,16.62,5.08,17.63,23.39,3.32,13.43,9.28,6.4,17.61,8.63,24.11,1.19,14.29,27.31,37.04,33.69,42.893868,30257.750799999998,2105.5872959999997,3.41888356,3.15408132,5388.721152,6714.7984,4221.820337,10032.904536,12443.99909
2018-04-23,18.7,7.6,11.98,18.23,16.82,5.04,17.55,23.58,3.35,13.43,9.15,6.43,17.64,8.66,24.03,1.32,14.36,27.05,37.65,33.6,47.08664400000001,30905.96088,2223.601173,3.4586589900000004,3.01644498,5385.7114,6681.636985,4222.854755,10034.899859,12416.011898
2018-04-24,18.59,7.5,11.86,18.26,16.64,5.02,17.31,23.42,3.33,13.31,9.17,6.41,17.56,8.58,23.95,1.41,14.18,26.81,37.11,34.17,52.480008,33477.87177,2440.112118,3.47680053,3.2001698,5387.772428,6678.079892,4223.875273,10036.992834,12412.880375
2018-04-25,18.48,7.43,12.02,18.48,16.65,5.14,17.61,23.06,3.36,13.41,9.18,6.45,17.45,8.44,23.19,1.37,13.76,27.7,38.59,33.92,46.550248,30916.542330000004,2151.0674480000002,3.48604215,2.7700185000000004,5388.105327,6678.623787,4224.90508,10038.399038,12409.894836
2018-04-26,18.59,7.61,12.11,18.48,16.86,5.14,18.02,23.14,3.33,13.7,9.31,6.66,17.86,8.67,24.13,1.46,14.12,27.52,39.38,34.45,50.831935,32267.6815,2301.36982,3.4758897999999996,2.9484607,5393.576479,6698.151322,4225.921771,10041.257315,12431.863534
2018-04-27,18.49,7.66,12.11,18.68,16.95,5.15,18.78,22.54,3.33,13.84,9.13,6.67,17.82,8.42,24.2,1.44,14.36,26.21,39.81,34.2,49.384811,30898.85631,2225.4959230000004,3.45901031,2.7934039700000004,5399.473678,6697.798315,4226.912196,10045.29448,12457.072829
2018-04-30,18.61,7.5,11.9,18.4,16.62,5.1,18.6,22.1,3.33,14.07,9.11,6.63,17.65,8.23,24.31,1.45,14.85,26.01,40.62,34.43,50.214512000000006,32418.867660000004,2349.6674620000003,3.5073013200000003,2.9153872400000003,5398.576666,6684.684346,4227.932331,10047.185828,12442.129746
2018-05-02,18.08,7.29,11.68,17.92,16.62,4.97,19.43,22.0,3.34,14.04,8.89,6.24,16.86,8.19,24.25,1.34,14.79,25.16,41.99,34.46,51.245259,32825.37616,2443.8270949999996,3.54987948,3.0512769599999996,5396.999274,6663.926714,4228.960794,10048.522836,12432.465485
2018-05-03,18.02,7.16,11.35,17.55,16.6,4.86,19.12,22.08,3.3,13.75,9.02,6.07,16.53,7.95,23.99,1.3,14.71,24.79,40.38,34.72,51.644064,34393.04172,2747.82402,3.5152534,3.10711008,5397.290733,6665.361225,4229.993887,10049.715698,12430.741329
2018-05-04,17.94,7.12,11.33,17.57,16.37,4.83,19.62,21.94,3.5,13.58,9.21,5.97,16.33,7.8,23.58,1.42,14.39,24.74,39.42,35.16,50.642585000000004,34262.62026,2771.04932,3.52274762,3.13984027,5398.498254,6671.877221,4231.028808,10051.935145,12431.111144
2018-05-07,17.82,7.11,11.31,17.41,15.94,4.83,17.82,21.98,3.4,13.52,8.95,5.98,16.36,7.77,24.42,1.45,14.62,24.15,39.0,34.83,48.952072,33504.81584,2678.616172,3.5524,2.95239964,5393.978139,6652.610217,4232.055879,10052.789378,12403.928748
2018-05-08,17.9,7.08,11.62,17.32,16.27,4.81,17.86,22.25,3.4,13.49,8.94,6.0,16.41,7.7,24.42,1.4,14.7,24.56,39.55,34.79,48.1032,32768.61248,2666.983936,3.56355632,2.87514608,5383.333917,6602.97175,4233.078182,10052.366775,12361.007137
2018-05-09,17.47,7.13,12.11,17.46,16.36,4.84,18.19,23.04,3.34,13.42,9.5,6.01,16.46,8.0,26.86,1.46,14.7,25.04,42.39,35.54,52.619870000000006,33472.343380000006,2699.668716,3.5918,2.8393179,5373.451298,6554.72028,4234.099975,10056.517162,12315.01004
2018-05-10,17.39,7.31,11.67,17.81,16.79,4.87,18.79,22.43,3.47,13.44,9.77,6.21,16.91,8.44,28.46,1.39,14.59,25.12,41.56,36.36,48.913487999999994,32037.62472,2571.33024,3.5460504,2.66149008,5381.671743,6621.670024,4235.11321,10060.728778,12386.187198
2018-05-11,17.42,6.99,11.61,17.49,16.91,4.84,18.44,22.32,3.48,12.87,9.71,6.11,16.64,8.4,28.57,1.35,14.54,24.24,42.63,37.23,46.572354,30262.312529999996,2433.7474110000003,3.59622072,2.4355109699999997,5375.095716,6605.394757,4236.098242,10060.486341,12362.812255
2018-05-14,17.31,6.9,11.32,17.24,16.53,4.88,17.93,22.12,3.42,12.59,9.69,6.02,16.39,8.54,29.76,1.36,14.28,23.48,44.76,38.39,46.435322,31418.45761,2633.484026,3.62173779,2.63399112,5364.878487,6570.323058,4237.095032,10059.549342,12333.680494
2018-05-15,17.11,6.76,11.01,17.14,16.29,4.79,18.35,23.06,3.37,12.52,9.73,5.94,16.33,8.7,30.51,1.22,14.06,24.01,45.49,38.66,45.69903,30966.481,2578.0316900000003,3.653,2.5026703,5362.538011,6583.419215,4238.098574,10062.542631,12328.230134
2018-05-16,17.15,6.84,11.18,17.42,16.54,4.83,18.29,23.26,3.37,12.65,9.99,6.0,16.61,8.91,31.22,1.28,14.22,24.38,44.01,39.54,45.170666,30669.007759999997,2596.780362,3.67944294,2.6003455,5362.569919,6595.124316,4239.112329,10067.70173,12340.140818
2018-05-17,16.82,6.55,10.66,16.69,16.03,4.75,18.52,22.71,3.4,12.36,9.83,5.74,15.74,8.79,29.82,1.4,13.97,23.14,43.94,39.17,45.719519999999996,29800.848,2472.51312,3.6985872,2.450448,5338.603697,6545.596575,4240.084533,10055.283901,12289.974572
2018-05-18,16.45,6.6,10.6,16.77,16.13,4.66,18.0,22.82,3.34,12.21,9.72,5.65,15.63,8.94,29.76,1.47,13.66,23.45,45.69,38.74,56.45096,30805.935200000004,2590.09408,3.7281544,2.534876,5316.956717,6463.117034,4241.05695,10054.563955,12207.880721
2018-05-21,16.19,6.56,10.35,16.53,16.12,4.67,17.28,22.58,3.3,12.02,9.4,5.62,15.42,9.05,28.76,1.41,13.92,23.43,45.22,37.49,53.940123,30898.093769999996,2562.247765,3.6713846500000002,2.4848490199999995,5323.978437,6481.258829,4242.052578,10059.375075,12232.033315
2018-05-22,16.07,6.92,10.58,17.0,16.76,4.73,17.6,22.58,3.35,12.26,9.29,5.86,15.79,9.01,28.1,1.42,14.9,24.75,42.51,37.02,50.580108,29174.6646,2340.131697,3.63972708,2.32675785,5336.353276,6511.894985,4243.057386,10064.163178,12254.201866
2018-05-23,15.99,6.55,10.35,16.55,16.63,4.65,15.58,22.91,3.32,12.07,9.08,5.73,15.49,8.99,26.84,1.41,14.32,24.26,42.25,36.74,45.239913,27253.87317,2095.2936449999997,3.62717442,2.14517727,5325.892978,6504.024113,4244.062127,10065.915995,12272.440705
2018-05-24,16.21,6.4,10.03,16.58,16.94,4.63,14.88,23.16,3.31,12.2,9.09,5.82,15.7,8.98,22.94,1.44,14.45,23.87,44.79,37.11,47.511281999999994,27707.251389999998,2198.327313,3.64764036,2.29601372,5317.170037,6478.405248,4245.068095,10064.884313,12227.753607
2018-05-25,16.08,6.23,9.82,16.25,16.54,4.58,14.69,23.36,3.3,12.0,8.71,5.74,15.56,9.09,22.77,1.41,14.22,23.11,43.84,36.41,47.431686000000006,27304.073780000002,2137.493046,3.6506697200000002,2.2112878400000002,5310.589054,6430.830435,4246.098392,10065.638368,12186.272569
2018-05-28,15.76,6.08,9.1,15.56,16.25,4.38,13.66,22.31,3.19,11.76,8.17,5.5,14.9,8.95,19.56,1.35,13.52,22.24,44.51,36.12,44.39844900000001,26584.178130000004,1912.942089,3.7337265900000003,2.04479316,5313.352177,6402.107938,4247.120843,10064.56742,12167.22649
2018-05-29,15.62,6.14,9.31,15.63,15.75,4.42,13.95,22.03,3.21,11.93,8.29,5.46,14.85,8.65,21.99,1.41,13.74,22.76,42.68,35.48,46.974772,27818.67604,2111.480612,3.71886716,2.2328848800000003,5305.857867,6356.522915,4248.148202,10066.077869,12108.761946
2018-05-30,15.7,6.45,9.91,15.53,15.76,4.43,14.27,22.45,3.25,12.02,8.14,5.47,14.88,8.45,21.94,1.43,13.81,23.06,42.63,35.81,46.99688,27557.972400000002,2077.91752,3.7191588,2.2113112,5314.502806,6373.647021,4249.170587,10067.089261,12115.775335
2018-06-01,15.9,6.59,10.01,15.91,15.99,4.49,14.78,22.75,3.24,12.26,8.5,5.56,15.17,8.54,18.67,1.39,13.94,24.24,44.0,37.32,53.622749999999996,28338.4004,2179.9058999999997,3.7584844,2.3371993,5325.390135,6386.232782,4250.219116,10072.708221,12141.809404
2018-06-04,15.98,6.76,10.15,16.07,16.04,4.5,15.86,22.42,3.29,12.28,8.72,5.73,15.5,8.48,19.75,1.38,14.49,24.68,46.52,37.15,53.420812,28112.60866,2215.652528,3.74170456,2.4575072000000002,5332.385004,6367.44339,4251.243219,10077.171188,12148.089623
2018-06-05,15.76,6.56,9.51,15.3,15.42,4.46,14.62,22.01,3.31,12.08,8.88,5.45,15.02,8.14,19.16,1.41,13.86,23.18,47.78,38.01,59.373599999999996,29045.489,2317.2069800000004,3.8033357999999997,2.5724753999999996,5309.414963,6282.043707,4252.284673,10070.870142,12039.059252
2018-06-06,15.57,6.35,9.04,15.05,15.64,4.35,13.97,23.16,3.23,11.83,8.75,5.38,14.64,8.21,19.05,1.39,13.43,22.38,51.4,39.66,66.449779,29477.2297,2333.206803,3.83692644,2.5906564100000002,5297.185361,6254.729655,4253.315142,10069.552031,12004.903272
2018-06-07,15.22,5.93,8.67,14.78,15.28,4.19,13.08,23.61,3.15,11.54,8.16,5.05,14.22,7.99,18.7,1.32,12.8,21.73,48.91,38.46,63.480624999999996,30071.4557,2362.299615,3.90142155,2.64743505,5242.035103,6209.21396,4254.344999,10043.65229,11906.436085
2018-06-08,15.12,6.18,8.8,14.65,15.4,4.19,12.58,22.59,3.31,11.55,7.87,5.06,14.25,8.32,17.8,1.31,13.64,22.38,44.25,36.0,60.198693,28271.13111,2224.2359969999998,3.7053909,2.4943697499999997,5266.99449,6270.181267,4255.381883,10057.216613,11980.940214
2018-06-11,15.14,6.05,8.51,14.37,15.42,4.18,13.15,23.31,3.16,11.35,7.81,4.94,13.84,8.27,18.18,1.29,13.32,21.55,43.61,35.97,57.373589,25537.737329999996,1970.8773539999997,3.7101834799999995,2.2226239100000003,5280.72442,6247.983327,4256.423113,10065.464557,11973.535652
2018-06-12,15.06,6.22,8.84,14.34,15.36,4.14,13.46,24.73,3.2,11.5,7.98,4.93,13.81,8.25,18.03,1.3,13.2,21.86,45.44,36.57,56.727524,24379.45268,1838.1799520000002,3.7214891400000005,2.07505268,5284.263121,6247.134029,4257.511133,10069.947544,11969.113728
2018-06-13,14.92,6.13,8.68,14.04,15.12,4.11,13.91,24.73,3.15,11.76,7.96,4.9,13.68,8.32,17.79,1.29,13.35,22.29,45.51,36.46,54.23031,23478.599850000002,1771.114315,3.7656218,1.9709630500000002,5271.759771,6231.568709,4258.585541,10069.213716,11919.730886
2018-06-14,15.1,5.97,8.28,13.47,15.03,4.1,13.84,24.75,3.12,11.59,7.85,4.74,13.19,8.31,17.78,1.28,13.21,21.71,47.48,36.58,56.355012,25293.544920000004,1976.7633480000002,3.80786364,2.1175938,5234.78284,6159.376865,4259.646927,10056.507453,11807.837895
2018-06-15,14.93,5.87,8.18,13.71,14.92,4.03,12.68,24.02,3.21,11.7,7.72,4.78,13.32,8.25,17.6,1.2,13.03,21.11,46.79,34.75,55.903706,23906.57282,1819.499672,3.73089176,1.98888902,5278.010959,6234.180144,4260.71339,10071.88212,11882.748427
2018-06-18,14.91,5.69,8.03,13.27,14.85,3.99,12.67,24.31,3.09,11.66,7.75,4.62,13.05,8.45,17.01,1.33,12.56,20.97,45.79,34.81,63.08264,25172.3708,1940.0908599999998,3.7448762,2.0164718,5291.153213,6230.79202,4261.780505,10081.243427,11911.632632
2018-06-19,15.12,5.91,8.59,13.96,14.95,4.07,13.07,23.81,3.09,11.86,7.72,4.83,13.64,8.63,17.65,1.29,13.5,22.32,43.37,34.17,62.709714,25295.16564,2016.2259420000003,3.74572539,2.0569835100000002,5313.121527,6296.496475,4262.850919,10090.494282,11992.500195
2018-06-20,14.91,5.86,8.84,14.26,14.85,4.1,13.17,24.39,3.08,11.74,8.1,4.93,13.89,8.62,18.37,1.34,13.21,21.64,42.64,34.53,60.56547199999999,25513.67648,2022.5322719999997,3.76818304,2.03607088,5307.8125,6283.263704,4263.914493,10092.238086,11976.966567
2018-06-21,14.58,5.8,8.52,13.67,14.6,4.05,12.08,24.08,3.0,11.34,7.69,4.78,13.52,8.82,17.45,1.32,13.0,20.7,43.11,33.39,64.312932,25348.4128,1981.7952759999998,3.76646972,2.01227516,5309.155939,6247.022043,4264.983122,10094.656617,11949.541534
2018-06-22,14.61,5.92,8.54,13.93,14.71,4.13,12.55,24.26,2.97,11.26,7.84,4.82,13.62,8.82,17.56,1.35,13.08,21.28,43.4,33.96,58.897712000000006,22922.03564,1750.919964,3.79012076,1.8256019600000002,5307.433368,6238.047363,4266.045875,10097.376389,11948.272058
2018-06-25,14.66,6.13,8.79,13.91,14.82,4.16,12.53,23.95,2.99,11.67,7.63,4.8,13.65,8.96,17.88,1.36,13.47,21.55,43.48,33.36,56.25197,23620.54198,1731.956628,3.7764325899999998,1.81516424,5321.415213,6258.597771,4267.101888,10101.871357,11995.347421
2018-06-26,14.55,6.12,8.9,13.83,14.91,4.1,12.19,23.89,3.07,11.38,7.4,4.88,13.61,8.82,18.31,1.4,13.73,22.58,44.02,34.19,53.443466,23118.67031,1635.727363,3.7999596700000002,1.7218983,5328.759733,6272.591325,4268.155417,10107.932133,12046.76829
2018-06-27,14.44,5.99,8.72,13.61,14.63,4.22,11.7,23.78,2.95,11.12,7.45,4.74,13.36,8.64,18.8,1.4,13.16,21.62,44.51,34.06,54.384,23773.301249999997,1707.843,3.86288625,1.82271375,5313.822378,6242.469411,4269.199934,10108.570056,12014.544865
2018-06-28,14.49,6.15,9.22,14.07,14.61,4.22,12.03,24.62,2.95,11.43,7.66,4.85,13.73,8.44,18.69,1.4,13.55,22.09,43.69,34.71,54.558756,22717.3702,1626.607724,3.9040593200000004,1.7294314800000001,5331.914226,6284.808709,4270.244839,10119.301255,12069.717406
2018-06-29,14.46,6.13,9.38,14.33,14.8,4.22,11.89,24.24,2.98,11.22,7.65,4.93,13.97,8.8,19.2,1.4,14.1,22.19,44.48,35.08,56.20925,24085.85745,1687.7118050000001,3.87611235,1.7649704499999999,5338.400521,6304.908745,4271.301756,10121.956162,12098.044012
2018-07-02,14.59,6.18,9.62,14.25,14.76,4.16,12.74,24.7,2.9,11.56,7.65,4.98,13.98,8.79,19.46,1.36,13.86,21.62,44.11,34.49,57.110820000000004,25893.49815,1860.7956900000001,3.90739713,1.916733,5344.674419,6327.472222,4272.361471,10126.007578,12136.330794
2018-07-03,14.55,6.26,9.71,14.91,14.89,4.24,13.07,25.95,2.89,11.49,7.86,5.15,14.31,8.8,19.53,1.36,13.69,21.93,44.51,33.92,55.13689,25380.5041,1799.8005739999999,3.8934827199999997,1.89063032,5347.761615,6336.053363,4273.417752,10124.958261,12118.139435
2018-07-04,14.56,6.33,9.99,15.11,14.88,4.24,15.42,26.92,2.92,11.84,8.02,5.2,14.54,9.12,20.47,1.4,13.7,22.02,45.21,33.97,54.86727,25822.838399999997,1829.63952,3.90919515,1.92505065,5354.545185,6366.751174,4274.476994,10126.782926,12136.288478
2018-07-05,14.8,6.3,9.75,15.08,14.83,4.17,14.1,23.08,2.95,11.74,8.33,5.21,14.45,9.03,19.86,1.37,13.58,21.7,46.28,35.16,54.109823999999996,25743.456599999998,1842.211428,3.92964732,1.8789007199999999,5348.341526,6358.075732,4275.5345,10125.496219,12107.208361
2018-07-06,14.55,6.52,9.65,15.13,14.88,4.29,14.17,22.65,2.92,11.71,8.53,5.22,14.58,8.83,19.99,1.39,13.69,21.34,45.15,35.61,51.872032,25560.20448,1814.94176,3.8577651200000003,1.8450684800000001,5357.453415,6390.80469,4276.593403,10135.039315,12163.859512
2018-07-10,14.63,6.7,9.56,14.93,15.0,4.26,13.78,22.54,2.91,11.67,8.38,5.23,14.62,9.31,19.96,1.39,14.0,21.88,42.84,35.04,48.708611,24057.552959999997,1650.333181,3.8143,1.69431206,5375.892022,6436.540695,4278.68492,10142.950709,12221.133336
2018-07-11,14.41,6.71,9.75,14.87,14.95,4.4,14.09,21.56,2.86,11.66,8.19,5.25,14.67,8.98,19.79,1.36,14.06,21.01,44.39,34.56,49.152752,24766.70724,1728.835636,3.88454044,1.7451552799999999,5364.192082,6409.14692,4279.750311,10142.473416,12192.978599
2018-07-12,14.67,6.91,9.94,15.3,15.12,4.52,14.24,21.64,2.9,11.46,8.63,5.32,14.95,9.0,20.37,1.37,14.68,21.4,43.68,35.69,47.036508,24257.953540000002,1672.046956,3.87779528,1.6986699299999999,5357.40299,6386.786602,4280.799896,10141.183074,12147.96464
2018-07-13,14.83,7.14,10.19,15.61,15.24,4.53,14.28,20.64,3.0,11.27,8.53,5.44,15.33,8.89,20.35,1.38,14.69,22.19,43.76,35.59,46.948566,23994.99228,1667.07849,3.8591028,1.68421722,5368.906302,6406.898826,4281.855184,10147.147284,12181.653104
2018-07-16,15.24,7.04,10.08,15.68,15.49,4.54,14.5,20.98,2.98,11.3,8.65,5.47,15.28,9.13,20.15,1.36,15.0,21.87,43.83,35.37,51.64278600000001,25975.39503,1851.845463,3.85545433,1.85998943,5374.217812,6389.225649,4282.916367,10151.924531,12181.17109
2018-07-17,15.42,7.17,10.42,16.13,15.85,4.58,14.83,21.55,3.02,11.56,8.88,5.58,15.56,9.43,20.82,1.34,14.91,22.86,43.22,35.86,52.6505,28098.175,1918.251125,3.8336625,1.9456125,5381.975825,6398.910009,4283.972383,10157.998486,12210.154115
2018-07-18,15.09,6.96,10.35,15.73,15.63,4.54,15.63,21.28,3.04,11.43,8.94,5.57,15.37,9.29,20.42,1.35,14.72,23.1,41.8,36.39,49.561082999999996,28433.505240000002,1848.432,3.8462789200000005,1.8803944700000002,5382.201238,6398.885616,4285.026439,10158.984979,12205.930114
2018-07-19,15.19,6.92,10.26,15.93,15.47,4.47,15.95,21.01,3.08,11.56,8.78,5.65,15.59,9.3,20.65,1.36,15.04,22.96,41.54,34.96,49.62384000000001,28631.3475,1797.6006300000001,3.8282342000000003,1.8260501,5388.202706,6412.364513,4286.083051,10161.776249,12219.065763
2018-07-20,15.11,6.97,10.8,16.48,15.24,4.72,16.85,20.63,3.1,11.58,8.93,5.84,16.03,9.1,21.18,1.34,15.27,23.66,39.38,34.46,45.506568,27648.25374,1692.859398,3.76031922,1.67485266,5398.925771,6486.366458,4287.140587,10166.283577,12278.187123
2018-07-23,15.0,6.89,10.73,16.3,15.26,4.68,16.49,20.28,3.1,11.37,8.96,5.69,15.72,8.94,21.28,1.34,15.13,23.05,40.66,35.08,45.501069,29210.7029,1704.153088,3.77397894,1.68387996,5396.099811,6469.690098,4288.197269,10167.516378,12267.607065
2018-07-24,15.26,6.96,10.82,16.54,15.24,4.71,16.73,20.08,3.09,11.69,9.23,5.7,15.71,9.02,21.65,1.34,15.18,23.92,41.17,36.29,45.564736,31501.8697,1798.158348,3.73998051,1.7165465100000001,5401.90787,6481.458406,4289.254744,10171.281969,12286.521112
2018-07-25,15.2,7.13,10.99,16.84,15.37,4.76,17.48,19.89,3.14,11.7,9.15,5.89,16.21,9.31,21.93,1.37,15.04,23.99,42.09,36.61,47.9401,30142.15349,1740.705031,3.6806933699999997,1.69412938,5413.20961,6518.166469,4290.30866,10177.723777,12324.883356
2018-07-26,16.0,7.06,10.63,16.41,14.94,4.67,16.44,19.63,3.12,12.09,8.94,5.78,15.95,9.09,21.37,1.47,14.58,23.78,42.02,37.33,49.963636,29727.2398,1733.1838500000001,3.7416546,1.68393184,5411.514504,6495.669165,4291.366968,10180.677941,12315.721897
2018-07-27,15.93,7.09,10.76,16.59,14.97,4.72,16.38,19.42,3.12,12.16,9.26,5.77,16.04,9.11,21.85,1.54,14.4,23.21,42.93,37.81,51.901501,30374.435260000002,1744.5062770000002,3.7087870300000003,1.68874648,5416.398257,6511.386201,4292.427352,10183.339549,12325.863107
2018-07-30,15.85,7.12,10.77,16.71,14.93,4.63,16.28,19.16,3.16,12.1,9.41,5.83,16.27,8.61,21.81,1.58,14.67,23.35,43.71,38.43,49.315888,30503.85384,1703.449856,3.72032792,1.6637584,5417.424536,6509.080167,4293.489832,10185.659961,12325.066236
2018-07-31,15.61,7.13,10.64,16.39,14.81,4.51,16.85,19.23,3.12,12.11,9.17,5.6,15.59,8.53,21.69,1.6,14.85,22.21,44.07,38.79,51.828660000000006,29029.30758,1620.58455,3.74856417,1.6337295,5417.221516,6503.271023,4294.55068,10188.777107,12315.177804
2018-08-01,15.64,7.09,10.79,16.61,15.03,4.45,17.02,19.23,3.13,12.29,9.02,5.72,15.78,8.59,21.82,1.62,14.8,22.4,43.13,37.53,51.17658,28517.91488,1575.7887600000001,3.7473254000000003,1.67476764,5422.522508,6508.378604,4295.609918,10191.99863,12316.202587
2018-08-02,15.52,7.22,10.88,16.61,15.06,4.49,16.83,18.79,3.2,11.98,9.15,5.75,15.84,8.71,22.18,1.6,14.85,22.18,43.63,37.38,53.094336,28255.485760000003,1541.0856,3.7439756,1.61307792,5424.059524,6507.543955,4296.669367,10193.90339,12309.745924
2018-08-03,15.52,7.48,11.21,17.25,15.36,4.54,17.41,18.78,3.18,12.15,9.4,5.92,16.22,8.83,22.96,1.7,15.27,23.23,42.38,38.24,52.37991,27502.233,1547.96906,3.7036637,1.6333042,5434.563308,6550.075895,4297.732927,10196.800081,12346.934501
2018-08-06,15.52,7.41,11.23,17.13,15.12,4.45,16.68,18.61,3.25,11.86,9.26,5.84,16.1,8.55,23.03,1.75,15.32,23.74,42.63,38.13,51.140364,25938.51216,1514.4122399999999,3.726261,1.54242924,5437.810745,6557.576036,4298.795972,10198.734041,12355.20759
2018-08-07,15.42,7.19,10.99,16.87,14.94,4.43,15.92,18.9,3.23,11.64,9.17,5.83,16.0,8.47,22.95,1.68,15.2,23.74,41.97,38.39,49.319075000000005,25221.73745,1418.626625,3.7497499000000003,1.4191892000000002,5428.896451,6528.860332,4299.860415,10198.201855,12309.683999
2018-08-08,15.41,7.02,10.68,16.47,14.9,4.51,15.82,18.25,3.2,11.59,9.46,5.7,15.63,8.45,22.48,1.7,14.55,23.01,43.2,38.13,45.821295,23697.34068,1340.470872,3.77205426,1.25131734,5433.250433,6524.580829,4300.923897,10201.395086,12297.768129
2018-08-09,15.5,6.97,11.0,16.3,14.83,4.62,15.61,18.44,3.15,11.39,9.23,5.59,15.55,8.12,22.5,1.64,14.89,22.45,43.52,37.73,48.610952999999995,24852.01716,1380.946338,3.7968992999999998,1.30706073,5422.268975,6495.597864,4301.988215,10202.410563,12262.057929
